Member_number,Ph_num,User_name
4474,9523705260,Chad McGuire
4475,7080487627,Nicole Fjeld
4477,8585233989,Dan Campbell
4478,9950961146,Janet Martin
4479,9690271993,Victoria Brennan
4480,9553288647,Grant Thornton
4481,6000272881,Marina Lichtenstein
4482,9489507790,Katharine Harms
4483,8610907230,John Stevenson
4484,9886239013,Chad Sievert
4485,6436128473,Paul Lucas
4486,9572424724,Matt Collins
4487,6729697414,Sally Hughsby
4488,8591598525,Joni Blumstein
4489,8385979986,Sally Knutson
4490,6052504164,Carlos Soltero
4491,8252290953,Troy Blackwell
4492,7809026859,Thea Hendricks
4493,9816992386,Bill Eplett
4494,7266586066,Bill Overfelt
4495,9745468720,Pamela Coakley
4496,7279432790,Amy Cox
4497,7566083049,Luke Weiss
4498,8437591144,Eugene Hildebrand
4499,6278861071,Ed Ludwig
4500,8698407395,Penelope Sewall
4501,6214040526,Darrin Martin
4502,8017445638,Cynthia Arntzen
4503,9313918568,Charles Sheldon
4504,7105246959,Adam Shillingsburg
4505,7209647054,Gary Mitchum
4506,7372979683,Heather Kirkland
4507,6284486215,Nicole Brennan
4508,9369081248,Becky Castell
4509,7650451338,Dorothy Dickinson
4510,7186274745,Chuck Magee
4511,7454282579,Joni Wasserman
4512,6374017166,Frank Hawley
4513,8186194994,Sarah Jordon
4514,8406342231,Don Weiss
4515,6289799823,Anna HŠberlin
4516,7315788895,Frank Gastineau
4517,7460892421,Keith Dawkins
4518,9432655376,Tony Sayre
4519,6585342998,Stewart Carmichael
4520,6112691086,Jonathan Howell
4521,6642318020,Jane Waco
4522,9183095602,Barry Weirich
4523,8587744758,Sonia Cooley
4524,8122803298,Cathy Prescott
4525,9816937117,Kelly Williams
4526,9221313983,Joy Smith
4527,8997693940,Odella Nelson
4528,6963499908,Kean Nguyen
4529,6095460039,Pamela Stobb
4530,6933926663,Shahid Collister
4531,6143682716,Phillip Breyer
4532,9000543478,Tom Prescott
4533,7251692630,Jennifer Braxton
4534,9908515627,Deborah Brumfield
4535,8976347450,Natalie Webber
4536,7892477895,Karen Seio
4537,9711200428,Ann Chong
4538,9903959602,Rose O'Brian
4539,9386080695,John Dryer
4540,7589751972,Herbert Flentye
4541,7453322094,Art Ferguson
4542,6585969696,David Kendrick
4543,8449575588,Chad Sievert
4544,9226200140,Carlos Soltero
4546,8764745384,Mike Vittorini
4547,6825985576,Frank Merwin
4548,9364887101,Ben Wallace
4550,6343317762,Henry MacAllister
4551,8650943047,Shaun Weien
4552,6969375529,Juliana Krohn
4553,7613364123,Aaron Hawkins
4554,7704341825,Carlos Soltero
4555,7723215665,Cindy Schnelling
4556,8007593205,Kelly Andreada
4557,7242370812,Amy Hunt
4558,6352420825,Shui Tom
4559,9843309099,Pete Kriz
4560,9457467497,Rick Bensley
4561,8503126443,Sharelle Roach
4562,8775604143,Aaron Hawkins
4563,6037373575,Greg Maxwell
4564,9399754336,Eric Barreto
4565,7024570379,Sharelle Roach
4566,8613148532,Claire Gute
4567,9030959750,Lena Hernandez
4569,6683772165,Henry MacAllister
4570,9793838761,Lena Cacioppo
4571,8507044275,Duane Noonan
4572,6746211067,Chuck Clark
4573,8955257414,Matthew Grinstein
4574,8595531494,Barry Gonzalez
4575,6450808761,Grace Kelly
4576,6661821874,Mark Van Huff
4577,8608940610,Eleni McCrary
4578,8597952508,Georgia Rosenberg
4579,9691546063,Brooke Gillingham
4580,8043992650,Susan Vittorini
4581,8166566201,Sally Hughsby
4582,6421050739,Karen Ferguson
4583,8129924393,Sanjit Engle
4584,9106276838,Michelle Huthwaite
4585,6592809984,Sean Miller
4586,7998331156,Melanie Seite
4587,6802035526,Doug Bickford
4588,7429673965,Lisa Hazard
4589,7709420533,John Huston
4590,6439144344,Cynthia Arntzen
4591,7871361265,James Galang
4592,9921651250,Nora Paige
4593,8852499111,Robert Barroso
4594,9129929097,Pete Armstrong
4595,7262050173,Arianne Irving
4596,8173754533,Ben Peterman
4597,8898906543,Maureen Gastineau
4598,9717832510,Corey Roper
4599,6971715409,Mick Brown
4600,8607744718,James Lanier
4601,8923890514,Janet Martin
4602,8431104948,Clytie Kelty
4603,6808845915,Dianna Vittorini
4604,8844068695,Dorothy Dickinson
4605,9964215952,Eudokia Martin
4606,7059591535,Cindy Stewart
4607,8860872312,Bart Pistole
4608,8414496633,Erica Hackney
4609,8027646913,Luke Foster
4610,8553944156,Laura Armstrong
4611,6550015408,Henry MacAllister
4612,6211562994,Rob Dowd
4613,8974587321,Cindy Stewart
4614,9883921247,Maris LaWare
4615,7054415721,Barry Weirich
4616,6886382026,Jesus Ocampo
4617,8454830331,Tracy Zic
4618,6525229829,Emily Grady
4619,9837566369,Tracy Blumstein
4620,8619919565,Ben Peterman
4621,8630045557,Sonia Cooley
4622,6991848572,Sandra Glassco
4623,6190677179,Ben Peterman
4624,7801639599,Gary Hansen
4625,8144854816,Michael Chen
4626,7669801353,Jason Fortune-
4627,6031181074,Rob Haberlin
4628,7458376698,Duane Benoit
4629,6732506610,Yoseph Carroll
4630,8625639829,Sarah Brown
4631,7561962923,Tom Boeckenhauer
4632,7568360046,Eudokia Martin
4633,8662294195,Valerie Dominguez
4634,9943944668,Eugene Hildebrand
4635,6764216532,Marc Harrigan
4636,7742282672,Troy Staebel
4637,8937010024,Troy Staebel
4638,7372570850,Erin Mull
4639,6443709512,Brooke Gillingham
4640,6966043517,Richard Eichhorn
4641,8705399046,Anna Gayman
4642,7300154328,Matthew Clasen
4643,7645759927,Max Jones
4644,6539795720,Cindy Schnelling
4645,9848962630,Bart Folk
4646,9465945514,Alan Haines
4647,6399269161,Chad McGuire
4648,8665146924,Mitch Webber
4649,8679720097,Katrina Bavinger
4650,9645635215,Sarah Jordon
4651,7014222583,Becky Pak
4652,8775006742,Karen Daniels
4653,9276299785,Stephanie Ulpright
4654,7139025353,Hilary Holden
4655,9325727935,John Lee
4656,8196255784,Suzanne McNair
4657,6958625030,Duane Noonan
4658,7744501753,Laura Armstrong
4659,8888687763,Denise Leinenbach
4660,7915198131,Michael Nguyen
4661,8747316706,Cindy Stewart
4662,9551630544,Christopher Martinez
4663,8422591657,Kalyca Meade
4664,8644171962,Harold Ryan
4665,8497828157,Astrea Jones
4666,6460137453,Christopher Martinez
4667,8475811312,David Flashing
4668,9011723880,Robert Barroso
4669,8675016876,Nicole Brennan
4670,6615853452,Michael Chen
4671,8214429689,Catherine Glotzbach
4672,6680919434,Rob Dowd
4673,7224233406,Brian DeCherney
4674,9637070152,Maria Etezadi
4675,8527618731,Clay Ludtke
4676,8260363187,Grace Kelly
4677,9162978114,Hunter Lopez
4678,7525205445,Julia Dunbar
4679,8871053668,Art Ferguson
4680,7448924749,Jeremy Pistek
4681,7009793220,Sharelle Roach
4682,8446085228,James Lanier
4683,7822692586,Sean Braxton
4684,6534978736,Kean Takahito
4685,7170574887,Keith Herrera
4686,7270183278,Jeremy Ellison
4687,7595216266,Bradley Talbott
4688,6651477942,Chloris Kastensmidt
4689,7234324847,Julia Barnett
4690,8104745911,Jocasta Rupert
4691,9967441494,Eric Barreto
4692,7963791488,Jim Kriz
4693,9435605343,Mike Kennedy
4694,6586661817,Marina Lichtenstein
4695,9252349628,Gene Hale
4696,9603990174,Darrin Van Huff
4697,7003885195,Marc Harrigan
4698,7326152129,Bruce Geld
4699,7726266659,Adam Shillingsburg
4700,6177063710,Ann Chong
4701,7728000124,Harold Pawlan
4702,7288148612,Dean percer
4703,6308628063,Karen Carlisle
4704,9169090934,Anthony Witt
4705,7915227745,Rick Reed
4706,9520686325,Eudokia Martin
4707,9842519216,Carl Jackson
4708,9470770525,Philip Brown
4709,7332049447,Cathy Hwang
4710,8687859260,Hunter Glantz
4711,9237762867,Michael Oakman
4712,7304630678,Pete Armstrong
4713,8809308019,Jeremy Lonsdale
4714,8087022143,Larry Hughes
4715,8923863692,Dana Kaydos
4716,8457758163,Ruben Dartt
4717,7765268766,David Flashing
4718,8556405746,Edward Becker
4719,6045131806,Paul Prost
4720,8348115843,Eric Hoffmann
4721,6029110851,William Brown
4722,9571518912,Laurel Workman
4723,8107319562,Justin Hirsh
4724,8704232337,Sample Company A
4725,7805041046,Andrew Allen
4726,7088240872,Erica Hackney
4727,7455320523,Paul Prost
4728,7801216836,Toby Ritter
4729,7483235035,Peter Fuller
4730,7175010809,Mitch Webber
4731,6536746270,Steven Ward
4732,9686169453,Cassandra Brandow
4733,7808625865,Kelly Lampkin
4734,8265064091,Kelly Williams
4735,7802129091,Eileen Kiefer
4736,7774045523,Yana Sorensen
4737,9276859691,Daniel Lacy
4738,6524711400,Hunter Glantz
4739,6856207662,Craig Yedwab
4740,9259243470,Robert Dilbeck
4741,8120843500,George Ashbrook
4742,7405930409,Rick Huthwaite
4743,9674419532,Justin Deggeller
4744,9060340967,Maureen Gnade
4745,7738912303,Sean Braxton
4746,8656387926,Brendan Dodson
4747,8208746556,Toby Swindell
4748,8100946126,Neola Schneider
4749,6377260982,George Ashbrook
4750,8333788853,Allen Rosenblatt
4751,8992258729,Jennifer Ferguson
4752,8816645211,Arthur Gainer
4753,8995100781,Corinna Mitchell
4755,8422075117,Noel Staavos
4756,8180392283,Theone Pippenger
4757,6314097018,Vivian Mathis
4758,9586008520,Phillip Breyer
4759,6108019914,Justin MacKendrick
4760,8019584941,Barry Blumstein
4761,8590909007,Matt Hagelstein
4762,8817737043,Jack Lebron
4763,6593923352,Maya Herman
4764,8616725422,Matt Collister
4765,6688620528,Nicole Hansen
4766,8760097693,Nora Preis
4768,7909464280,Filia McAdams
4769,9629957055,Noel Staavos
4770,6669004531,Patricia Hirasaki
4771,8952417475,Muhammed Lee
4772,8720739802,Ivan Gibson
4773,8181634183,Todd Boyes
4774,6528156395,Caroline Jumper
4775,6872122672,MaryBeth Skach
4776,9310178873,Brian Dahlen
4778,9239406161,Eric Barreto
4779,9240697315,Susan MacKendrick
4780,8483842281,Becky Martin
4781,9795645985,Susan Pistek
4782,6369750315,Liz Willingham
4783,9177023585,Mary Zewe
4784,8693383956,Lena Creighton
4785,6006863934,Troy Blackwell
4786,6662856561,Jim Karlsson
4787,6708975563,Jeremy Ellison
4788,6619576743,Natalie DeCherney
4789,7905817949,Steven Ward
4790,8502705676,Susan Pistek
4791,7819884559,Patrick Ryan
4792,7860849996,Toby Carlisle
4793,9237201353,Stewart Carmichael
4794,9623187476,David Wiener
4795,7774950097,Mark Van Huff
4796,9245581265,Robert Dilbeck
4797,8446255562,Justin Ritter
4798,8389753343,Deanra Eno
4799,7259021686,Greg Tran
4800,6424617815,Ken Lonsdale
4801,9551410057,Fred McMath
4802,9068124738,Steven Ward
4803,8421131782,Ted Butterfield
4804,6040207966,Victoria Wilson
4805,8391050783,Carol Adams
4806,6800729690,Valerie Takahito
4807,9921194707,Vivian Mathis
4808,9441642879,Saphhira Shifley
4809,7640740875,Andy Yotov
4810,9296146208,Caroline Jumper
4811,6846346442,John Lucas
4812,9914466248,David Smith
4813,7141417485,Frank Hawley
4814,8848899239,Craig Leslie
4815,6315233062,Becky Castell
4816,6937587808,Sally Hughsby
4817,8416478272,Barry Pond
4818,6903148527,Andrew Gjertsen
4819,7220784230,Katherine Murray
4820,6488359667,Erica Hernandez
4821,9564095532,Corinna Mitchell
4822,7812348560,Dennis Kane
4823,8285870743,Greg Matthias
4824,9405514037,Lena Hernandez
4825,9786221691,Michelle Lonsdale
4826,9714740820,John Dryer
4827,6831484297,Vivek Gonzalez
4828,9183921474,Michelle Lonsdale
4829,7696890720,Sarah Foster
4830,6825417156,Shahid Hopkins
4831,8085826284,Evan Bailliet
4832,8360503706,Sonia Sunley
4833,8983627791,Bruce Geld
4834,6378414691,Gary Mitchum
4835,6151842893,Aimee Bixby
4836,8996460300,Tony Molinari
4837,7484037744,Tom Stivers
4838,7386268386,Roland Murray
4839,7642286257,Paul Van Hugh
4840,6127860378,Katrina Edelman
4841,8664076637,Noel Staavos
4842,6365623240,Aimee Bixby
4843,7455716158,Ionia McGrath
4844,6160163727,Brenda Bowman
4845,9814432280,Julia Barnett
4846,8689117369,Carlos Daly
4847,7798906501,Julie Creighton
4848,7395015963,Jennifer Ferguson
4849,6545444249,Benjamin Farhat
4850,6627973231,Theresa Swint
4851,6709604158,Dianna Arnett
4852,9122360831,Scott Cohen
4853,8760591768,Tom Ashbrook
4854,8446923554,Deborah Brumfield
4855,7404150831,Edward Hooks
4856,8156343005,Tracy Hopkins
4857,6170228042,Tracy Poddar
4858,9098125017,Becky Castell
4859,6045660814,Bradley Talbott
4860,8146169321,Lisa DeCherney
4861,7465395527,Sue Ann Reed
4862,9560205667,Gary Mitchum
4863,8408145701,Jay Fein
4864,8155515136,Muhammed Yedwab
4865,8882994527,Benjamin Venier
4866,7898702101,Thais Sissman
4867,8822657203,Nathan Cano
4868,8635929098,Erin Mull
4869,8072810379,Keith Dawkins
4870,6474385273,Muhammed Lee
4871,6390516376,Odella Nelson
4872,6935879503,Joseph Airdo
4873,6025896658,Angele Hood
4874,7877173595,Becky Pak
4875,8408076256,Sean O'Donnell
4876,8936285814,Thea Hendricks
4877,8301387030,Cathy Armstrong
4878,7358901918,David Wiener
4879,6419962548,Lena Creighton
4880,8746423374,Annie Thurman
4881,9280063260,Eugene Hildebrand
4882,6515549043,Hunter Glantz
4883,7198611996,Sam Zeldin
4884,6842983340,Karen Daniels
4885,9672056272,Grace Kelly
4886,7241637818,Craig Molinari
4887,7664386085,Barry Weirich
4888,8412711815,Tonja Turnell
4889,8833089438,Harold Dahlen
4890,7595606766,Michael Paige
4891,8131065406,Richard Eichhorn
4892,7252010228,Katherine Murray
4893,6945837775,Cari Sayre
4894,9626700107,Doug O'Connell
4895,9867574933,Russell D'Ascenzo
4896,8890099512,Steven Roelle
4897,7858915282,Catherine Glotzbach
4898,6959638018,Dave Brooks
4899,9641776792,John Grady
4900,8829135204,Neil Ducich
4901,8247219243,Brian Thompson
4902,7926920651,Carl Weiss
4903,9117931282,Lena Hernandez
4904,9168017526,John Murray
4905,8992872782,Katherine Murray
4906,8927112964,Brendan Dodson
4907,9520574951,Erica Hackney
4908,6481173035,Shaun Weien
4909,6637408309,Ricardo Emerson
4910,9979975268,Jennifer Halladay
4911,9026755558,Sung Shariari
4913,9930749232,Tracy Zic
4914,6659057167,John Grady
4915,8347866447,Shui Tom
4916,8069260651,Susan Vittorini
4917,7343594207,Brenda Bowman
4918,9005624939,Nicole Hansen
4919,9578120916,Xylona Preis
4920,8982159795,Doug Bickford
4922,8423029334,Bill Donatelli
4923,7386790740,Anthony Rawles
4924,7069412146,Nick Zandusky
4925,7467697284,Mick Crebagga
4926,7389987509,Alan Barnes
4927,9237567274,Suzanne McNair
4928,6891444500,Thomas Seio
4929,8247579390,Stefanie Holloman
4930,9548953336,Jay Kimmel
4931,8070723114,Kelly Lampkin
4932,7993887165,Adam Bellavance
4933,8550552163,Peter McVee
4934,8692338663,Charles Crestani
4935,6584264995,Jim Epp
4936,7796834589,Janet Lee
4937,6226208527,Erica Smith
4938,9398163876,Benjamin Farhat
4939,8881937713,Tamara Manning
4940,9165790162,Logan Haushalter
4941,9677244405,Jeremy Ellison
4942,6327175714,Luke Weiss
4943,8185520419,Pauline Chand
4944,8777168518,Michael Moore
4945,9608210021,Troy Blackwell
4946,6068226277,Brad Thomas
4947,7774160158,Philisse Overcash
4948,7473106770,Natalie Webber
4949,7302289301,Frank Hawley
4950,6244471816,Kunst Miller
4951,7290093935,Scot Coram
4952,7492735063,Thea Hendricks
4953,6930882367,Roy Collins
4954,9642155730,Andy Yotov
4955,6700867183,Chad Cunningham
4956,7535193125,Alex Grayson
4957,9430626478,Ben Peterman
4958,9443092055,Nona Balk
4959,9628170750,Emily Grady
4960,9372760917,Rose O'Brian
4961,6460518362,Muhammed Yedwab
4962,7901266252,Dana Kaydos
4963,7323606637,Caroline Jumper
4964,6886608115,Adam Bellavance
4965,9485565116,Stuart Van
4966,8582150751,Aleksandra Gannaway
4967,8471942271,Pamela Coakley
4968,6841434845,Alex Russell
4969,8862500274,Roy Phan
4970,8001081600,Sanjit Jacobs
4971,7201013272,Art Ferguson
4972,9567688109,Dan Campbell
4973,9010218663,James Galang
4974,6192946607,Ted Trevino
4975,9359648969,Irene Maddox
4976,6953204410,Michelle Arnett
4977,8009619225,Gary McGarr
4978,6340019269,Jim Radford
4979,7176505608,Greg Matthias
4980,6409192536,Maris LaWare
4981,6372836158,Scott Williamson
4982,9210348320,Seth Vernon
4983,9000575488,Chad Cunningham
4984,7058580745,Frank Gastineau
4985,9632144912,Erin Mull
4986,9538428742,Greg Guthrie
4987,6437052766,Mike Pelletier
4988,6451982099,Anthony Johnson
4989,6983104749,Rick Wilson
4990,6533115039,Jim Epp
4991,8896032613,Rob Williams
4992,8848162708,Rick Bensley
4993,8803556270,Neil Franzšsisch
4994,9724049156,Sanjit Engle
4995,9956685093,Beth Paige
4996,6961197979,Nat Carroll
4997,7949743853,Brad Eason
4998,7536878894,Thomas Boland
4999,7080101268,Robert Marley
5000,8742850433,Zuschuss Donatelli
